date,asset_id,price,currency
2025-05-02,US_GOV_BOND,104.924733,USD
2025-05-05,US_GOV_BOND,105.22093,USD
2025-05-06,US_GOV_BOND,105.161575,USD
2025-05-07,US_GOV_BOND,105.548337,USD
2025-05-08,US_GOV_BOND,105.34588,USD
2025-05-09,US_GOV_BOND,105.301564,USD
2025-05-12,US_GOV_BOND,105.847436,USD
2025-05-13,US_GOV_BOND,105.88975,USD
2025-05-14,US_GOV_BOND,105.940199,USD
2025-05-15,US_GOV_BOND,106.269295,USD
2025-05-16,US_GOV_BOND,106.735835,USD
2025-05-19,US_GOV_BOND,106.825706,USD
2025-05-20,US_GOV_BOND,107.110085,USD
2025-05-21,US_GOV_BOND,107.332048,USD
2025-05-22,US_GOV_BOND,107.178239,USD
2025-05-23,US_GOV_BOND,106.749898,USD
2025-05-26,US_GOV_BOND,106.100533,USD
2025-05-27,US_GOV_BOND,106.116546,USD
2025-05-28,US_GOV_BOND,106.608573,USD
2025-05-29,US_GOV_BOND,106.900442,USD
2025-05-30,US_GOV_BOND,106.432158,USD
2025-06-02,US_GOV_BOND,106.579853,USD
2025-06-03,US_GOV_BOND,106.309673,USD
2025-06-04,US_GOV_BOND,106.343749,USD
2025-06-05,US_GOV_BOND,106.563,USD
2025-06-06,US_GOV_BOND,106.390476,USD
2025-06-09,US_GOV_BOND,106.843214,USD
2025-06-10,US_GOV_BOND,106.818482,USD
2025-06-11,US_GOV_BOND,106.653267,USD
2025-06-12,US_GOV_BOND,106.473301,USD
2025-06-13,US_GOV_BOND,106.441883,USD
2025-06-16,US_GOV_BOND,105.835904,USD
2025-06-17,US_GOV_BOND,105.36614,USD
2025-06-18,US_GOV_BOND,105.407059,USD
2025-06-19,US_GOV_BOND,105.702213,USD
2025-06-20,US_GOV_BOND,105.782104,USD
2025-06-23,US_GOV_BOND,106.059739,USD
2025-06-24,US_GOV_BOND,105.572356,USD
2025-06-25,US_GOV_BOND,105.347476,USD
2025-06-26,US_GOV_BOND,105.640144,USD
2025-06-27,US_GOV_BOND,105.836775,USD
2025-06-30,US_GOV_BOND,105.80378,USD
2025-07-01,US_GOV_BOND,105.544481,USD
2025-07-02,US_GOV_BOND,105.554976,USD
2025-07-03,US_GOV_BOND,104.753014,USD
2025-07-04,US_GOV_BOND,104.750801,USD
2025-07-07,US_GOV_BOND,105.261529,USD
2025-07-08,US_GOV_BOND,105.061148,USD
2025-07-09,US_GOV_BOND,105.151853,USD
2025-07-10,US_GOV_BOND,104.931032,USD
2025-07-11,US_GOV_BOND,105.437918,USD
2025-07-14,US_GOV_BOND,105.267071,USD
2025-07-15,US_GOV_BOND,105.050848,USD
2025-07-16,US_GOV_BOND,105.246699,USD
2025-07-17,US_GOV_BOND,104.640564,USD
2025-07-18,US_GOV_BOND,105.071463,USD
2025-07-21,US_GOV_BOND,105.047791,USD
2025-07-22,US_GOV_BOND,104.690965,USD
2025-07-23,US_GOV_BOND,104.62292,USD
2025-07-24,US_GOV_BOND,105.531395,USD
2025-07-25,US_GOV_BOND,105.993951,USD
2025-07-28,US_GOV_BOND,106.064988,USD
2025-07-29,US_GOV_BOND,105.981747,USD
2025-07-30,US_GOV_BOND,106.318478,USD
2025-07-31,US_GOV_BOND,106.713294,USD
2025-08-01,US_GOV_BOND,106.456847,USD
2025-08-04,US_GOV_BOND,106.336063,USD
2025-08-05,US_GOV_BOND,106.275606,USD
2025-08-06,US_GOV_BOND,106.881446,USD
2025-08-07,US_GOV_BOND,106.696405,USD
2025-08-08,US_GOV_BOND,107.312445,USD
2025-08-11,US_GOV_BOND,107.117599,USD
2025-08-12,US_GOV_BOND,107.188442,USD
2025-08-13,US_GOV_BOND,107.14877,USD
2025-08-14,US_GOV_BOND,107.565077,USD
2025-08-15,US_GOV_BOND,107.042586,USD
2025-08-18,US_GOV_BOND,107.044403,USD
2025-08-19,US_GOV_BOND,106.612634,USD
2025-08-20,US_GOV_BOND,106.355766,USD
2025-08-21,US_GOV_BOND,106.780231,USD
2025-08-22,US_GOV_BOND,106.604174,USD
2025-08-25,US_GOV_BOND,106.324929,USD
2025-08-26,US_GOV_BOND,106.201781,USD
2025-08-27,US_GOV_BOND,106.548648,USD
2025-08-28,US_GOV_BOND,106.354123,USD
2025-08-29,US_GOV_BOND,106.371715,USD
2025-09-01,US_GOV_BOND,105.964967,USD
2025-09-02,US_GOV_BOND,106.069352,USD
2025-09-03,US_GOV_BOND,105.93739,USD
2025-09-04,US_GOV_BOND,105.761519,USD
2025-09-05,US_GOV_BOND,105.640644,USD
2025-09-08,US_GOV_BOND,106.45007,USD
2025-09-09,US_GOV_BOND,106.779403,USD
2025-09-10,US_GOV_BOND,106.971155,USD
2025-09-11,US_GOV_BOND,107.045459,USD
2025-09-12,US_GOV_BOND,107.040323,USD
2025-09-15,US_GOV_BOND,106.556931,USD
2025-09-16,US_GOV_BOND,107.024151,USD
2025-09-17,US_GOV_BOND,107.146462,USD
2025-09-18,US_GOV_BOND,107.391252,USD
2025-09-19,US_GOV_BOND,107.097686,USD
2025-09-22,US_GOV_BOND,107.4953,USD
2025-09-23,US_GOV_BOND,107.501318,USD
2025-09-24,US_GOV_BOND,107.87452,USD
2025-09-25,US_GOV_BOND,107.922513,USD
2025-09-26,US_GOV_BOND,107.6718,USD
2025-09-29,US_GOV_BOND,107.619212,USD
2025-09-30,US_GOV_BOND,107.509475,USD
2025-10-01,US_GOV_BOND,107.462523,USD
2025-10-02,US_GOV_BOND,108.16191,USD
2025-10-03,US_GOV_BOND,108.646382,USD
2025-10-06,US_GOV_BOND,108.115885,USD
2025-10-07,US_GOV_BOND,108.561137,USD
2025-10-08,US_GOV_BOND,108.480034,USD
2025-10-09,US_GOV_BOND,108.245745,USD
2025-10-10,US_GOV_BOND,108.081676,USD
2025-10-13,US_GOV_BOND,107.657147,USD
2025-10-14,US_GOV_BOND,107.944341,USD
2025-10-15,US_GOV_BOND,108.472573,USD
2025-10-16,US_GOV_BOND,108.166766,USD
2025-10-17,US_GOV_BOND,108.206611,USD
2025-10-20,US_GOV_BOND,108.58596,USD
2025-10-21,US_GOV_BOND,108.817524,USD
2025-10-22,US_GOV_BOND,109.071089,USD
2025-10-23,US_GOV_BOND,109.19159,USD
2025-10-24,US_GOV_BOND,108.475527,USD
2025-10-27,US_GOV_BOND,108.252134,USD
2025-10-28,US_GOV_BOND,108.009014,USD
2025-10-29,US_GOV_BOND,108.01301,USD
2025-10-30,US_GOV_BOND,108.11559,USD
2025-10-31,US_GOV_BOND,107.719551,USD
2025-11-03,US_GOV_BOND,107.744524,USD
2025-11-04,US_GOV_BOND,107.612857,USD
2025-11-05,US_GOV_BOND,107.976769,USD
2025-11-06,US_GOV_BOND,107.303294,USD
2025-11-07,US_GOV_BOND,106.912527,USD
2025-11-10,US_GOV_BOND,106.808784,USD
2025-11-11,US_GOV_BOND,107.389973,USD
2025-11-12,US_GOV_BOND,107.369754,USD
2025-11-13,US_GOV_BOND,107.635909,USD
2025-11-14,US_GOV_BOND,108.299147,USD
2025-11-17,US_GOV_BOND,108.528772,USD
2025-11-18,US_GOV_BOND,108.719192,USD
2025-11-19,US_GOV_BOND,108.726094,USD
2025-11-20,US_GOV_BOND,108.740985,USD
2025-11-21,US_GOV_BOND,108.634882,USD
2025-11-24,US_GOV_BOND,108.765731,USD
2025-11-25,US_GOV_BOND,108.976141,USD
2025-11-26,US_GOV_BOND,109.335014,USD
2025-11-27,US_GOV_BOND,108.887628,USD
2025-11-28,US_GOV_BOND,109.410466,USD
2025-12-01,US_GOV_BOND,109.737313,USD
2025-12-02,US_GOV_BOND,109.163032,USD
2025-12-03,US_GOV_BOND,109.016884,USD
2025-12-04,US_GOV_BOND,108.619947,USD
2025-12-05,US_GOV_BOND,108.480069,USD
2025-12-08,US_GOV_BOND,109.135383,USD
2025-12-09,US_GOV_BOND,108.739061,USD
2025-12-10,US_GOV_BOND,109.736915,USD
2025-12-11,US_GOV_BOND,109.413868,USD
2025-12-12,US_GOV_BOND,109.113643,USD
2025-12-15,US_GOV_BOND,108.97773,USD
2025-12-16,US_GOV_BOND,108.848216,USD
2025-12-17,US_GOV_BOND,109.232631,USD
2025-12-18,US_GOV_BOND,109.681436,USD
2025-12-19,US_GOV_BOND,109.86544,USD
2025-12-22,US_GOV_BOND,110.623872,USD
2025-12-23,US_GOV_BOND,110.619648,USD
2025-12-24,US_GOV_BOND,110.633032,USD
2025-12-25,US_GOV_BOND,111.352992,USD
2025-12-26,US_GOV_BOND,111.160218,USD
2025-12-29,US_GOV_BOND,111.211415,USD
2025-12-30,US_GOV_BOND,111.300162,USD
2025-12-31,US_GOV_BOND,111.026509,USD
2025-01-15,US_IG_CORP_BOND,102.3,USD
2025-01-16,US_IG_CORP_BOND,102.746765,USD
2025-01-17,US_IG_CORP_BOND,103.072516,USD
2025-01-20,US_IG_CORP_BOND,102.556622,USD
2025-01-21,US_IG_CORP_BOND,102.744364,USD
2025-01-22,US_IG_CORP_BOND,102.182334,USD
2025-01-23,US_IG_CORP_BOND,102.083134,USD
2025-01-24,US_IG_CORP_BOND,102.001944,USD
2025-01-27,US_IG_CORP_BOND,101.624845,USD
2025-01-28,US_IG_CORP_BOND,102.464682,USD
2025-01-29,US_IG_CORP_BOND,102.224627,USD
2025-01-30,US_IG_CORP_BOND,102.728653,USD
2025-01-31,US_IG_CORP_BOND,102.983861,USD
2025-02-03,US_IG_CORP_BOND,103.220072,USD
2025-02-04,US_IG_CORP_BOND,103.326905,USD
2025-02-05,US_IG_CORP_BOND,103.644031,USD
2025-02-06,US_IG_CORP_BOND,104.468045,USD
2025-02-07,US_IG_CORP_BOND,104.631506,USD
2025-02-10,US_IG_CORP_BOND,104.374298,USD
2025-02-11,US_IG_CORP_BOND,104.446348,USD
2025-02-12,US_IG_CORP_BOND,105.023153,USD
2025-02-13,US_IG_CORP_BOND,105.862348,USD
2025-02-14,US_IG_CORP_BOND,105.976769,USD
2025-02-17,US_IG_CORP_BOND,106.0252,USD
2025-02-18,US_IG_CORP_BOND,106.737191,USD
2025-02-19,US_IG_CORP_BOND,107.000002,USD
2025-02-20,US_IG_CORP_BOND,106.83156,USD
2025-02-21,US_IG_CORP_BOND,106.703978,USD
2025-02-24,US_IG_CORP_BOND,105.863779,USD
2025-02-25,US_IG_CORP_BOND,105.741176,USD
2025-02-26,US_IG_CORP_BOND,105.948825,USD
2025-02-27,US_IG_CORP_BOND,106.002526,USD
2025-02-28,US_IG_CORP_BOND,105.844514,USD
2025-03-03,US_IG_CORP_BOND,105.420446,USD
2025-03-04,US_IG_CORP_BOND,105.142981,USD
2025-03-05,US_IG_CORP_BOND,106.25714,USD
2025-03-06,US_IG_CORP_BOND,106.709825,USD
2025-03-07,US_IG_CORP_BOND,106.566702,USD
2025-03-10,US_IG_CORP_BOND,107.175576,USD
2025-03-11,US_IG_CORP_BOND,107.3464,USD
2025-03-12,US_IG_CORP_BOND,107.162785,USD
2025-03-13,US_IG_CORP_BOND,107.309439,USD
2025-03-14,US_IG_CORP_BOND,107.053889,USD
2025-03-17,US_IG_CORP_BOND,107.654088,USD
2025-03-18,US_IG_CORP_BOND,108.370119,USD
2025-03-19,US_IG_CORP_BOND,107.508236,USD
2025-03-20,US_IG_CORP_BOND,108.264497,USD
2025-03-21,US_IG_CORP_BOND,107.958518,USD
2025-03-24,US_IG_CORP_BOND,107.847746,USD
2025-03-25,US_IG_CORP_BOND,108.360532,USD
2025-03-26,US_IG_CORP_BOND,108.73521,USD
2025-03-27,US_IG_CORP_BOND,108.670254,USD
2025-03-28,US_IG_CORP_BOND,108.514966,USD
2025-03-31,US_IG_CORP_BOND,108.558592,USD
2025-04-01,US_IG_CORP_BOND,107.25782,USD
2025-04-02,US_IG_CORP_BOND,107.487478,USD
2025-04-03,US_IG_CORP_BOND,107.819976,USD
2025-04-04,US_IG_CORP_BOND,107.521716,USD
2025-04-07,US_IG_CORP_BOND,107.800535,USD
2025-04-08,US_IG_CORP_BOND,108.517783,USD
2025-04-09,US_IG_CORP_BOND,108.287234,USD
2025-04-10,US_IG_CORP_BOND,108.637858,USD
2025-04-11,US_IG_CORP_BOND,107.865456,USD
2025-04-14,US_IG_CORP_BOND,107.977463,USD
2025-04-15,US_IG_CORP_BOND,107.903595,USD
2025-04-16,US_IG_CORP_BOND,107.333191,USD
2025-04-17,US_IG_CORP_BOND,107.512611,USD
2025-04-18,US_IG_CORP_BOND,108.381542,USD
2025-04-21,US_IG_CORP_BOND,108.527188,USD
2025-04-22,US_IG_CORP_BOND,108.805174,USD
2025-04-23,US_IG_CORP_BOND,108.601352,USD
2025-04-24,US_IG_CORP_BOND,108.525894,USD
2025-04-25,US_IG_CORP_BOND,108.893628,USD
2025-04-28,US_IG_CORP_BOND,108.666938,USD
2025-04-29,US_IG_CORP_BOND,108.703463,USD
2025-04-30,US_IG_CORP_BOND,108.441784,USD
2025-05-01,US_IG_CORP_BOND,107.873207,USD
2025-05-02,US_IG_CORP_BOND,108.441819,USD
2025-05-05,US_IG_CORP_BOND,108.964919,USD
2025-05-06,US_IG_CORP_BOND,108.807864,USD
2025-05-07,US_IG_CORP_BOND,108.703926,USD
2025-05-08,US_IG_CORP_BOND,108.32592,USD
2025-05-09,US_IG_CORP_BOND,108.072032,USD
2025-05-12,US_IG_CORP_BOND,107.720788,USD
2025-05-13,US_IG_CORP_BOND,107.631407,USD
2025-05-14,US_IG_CORP_BOND,107.233007,USD
2025-05-15,US_IG_CORP_BOND,107.58708,USD
2025-05-16,US_IG_CORP_BOND,107.339447,USD
2025-05-19,US_IG_CORP_BOND,106.763217,USD
2025-05-20,US_IG_CORP_BOND,107.219551,USD
2025-05-21,US_IG_CORP_BOND,106.71935,USD
2025-05-22,US_IG_CORP_BOND,106.310046,USD
2025-05-23,US_IG_CORP_BOND,105.956037,USD
2025-05-26,US_IG_CORP_BOND,105.728006,USD
2025-05-27,US_IG_CORP_BOND,106.008407,USD
2025-05-28,US_IG_CORP_BOND,106.626756,USD
2025-05-29,US_IG_CORP_BOND,107.523764,USD
2025-05-30,US_IG_CORP_BOND,106.845601,USD
2025-06-02,US_IG_CORP_BOND,106.919711,USD
2025-06-03,US_IG_CORP_BOND,106.839995,USD
2025-06-04,US_IG_CORP_BOND,107.344537,USD
2025-06-05,US_IG_CORP_BOND,107.094587,USD
2025-06-06,US_IG_CORP_BOND,106.605818,USD
2025-06-09,US_IG_CORP_BOND,107.34079,USD
2025-06-10,US_IG_CORP_BOND,107.297324,USD
2025-06-11,US_IG_CORP_BOND,107.254365,USD
2025-06-12,US_IG_CORP_BOND,107.545972,USD
2025-06-13,US_IG_CORP_BOND,107.33826,USD
2025-06-16,US_IG_CORP_BOND,106.997715,USD
2025-06-17,US_IG_CORP_BOND,106.698809,USD
2025-06-18,US_IG_CORP_BOND,107.46916,USD
2025-06-19,US_IG_CORP_BOND,107.183548,USD
2025-06-20,US_IG_CORP_BOND,107.705152,USD
2025-06-23,US_IG_CORP_BOND,107.898246,USD
2025-06-24,US_IG_CORP_BOND,107.864982,USD
2025-06-25,US_IG_CORP_BOND,107.890241,USD
2025-06-26,US_IG_CORP_BOND,107.967148,USD
2025-06-27,US_IG_CORP_BOND,108.363861,USD
2025-06-30,US_IG_CORP_BOND,108.518378,USD
2025-07-01,US_IG_CORP_BOND,107.582572,USD
2025-07-02,US_IG_CORP_BOND,107.514505,USD
2025-07-03,US_IG_CORP_BOND,107.021804,USD
2025-07-04,US_IG_CORP_BOND,106.776988,USD
2025-07-07,US_IG_CORP_BOND,107.18962,USD
2025-07-08,US_IG_CORP_BOND,106.955581,USD
2025-07-09,US_IG_CORP_BOND,106.415828,USD
2025-07-10,US_IG_CORP_BOND,106.865087,USD
2025-07-11,US_IG_CORP_BOND,106.822251,USD
2025-07-14,US_IG_CORP_BOND,107.311427,USD
2025-07-15,US_IG_CORP_BOND,106.967188,USD
2025-07-16,US_IG_CORP_BOND,106.390139,USD
2025-07-17,US_IG_CORP_BOND,106.131052,USD
2025-07-18,US_IG_CORP_BOND,106.73356,USD
2025-07-21,US_IG_CORP_BOND,106.865792,USD
2025-07-22,US_IG_CORP_BOND,106.090409,USD
2025-07-23,US_IG_CORP_BOND,105.921822,USD
2025-07-24,US_IG_CORP_BOND,107.961937,USD
2025-07-25,US_IG_CORP_BOND,108.589675,USD
2025-07-28,US_IG_CORP_BOND,108.17332,USD
2025-07-29,US_IG_CORP_BOND,108.080525,USD
2025-07-30,US_IG_CORP_BOND,108.663279,USD
2025-07-31,US_IG_CORP_BOND,108.476946,USD
2025-08-01,US_IG_CORP_BOND,108.49255,USD
2025-08-04,US_IG_CORP_BOND,108.26519,USD
2025-08-05,US_IG_CORP_BOND,108.083973,USD
2025-08-06,US_IG_CORP_BOND,108.551872,USD
2025-08-07,US_IG_CORP_BOND,108.604092,USD
2025-08-08,US_IG_CORP_BOND,109.782705,USD
2025-08-11,US_IG_CORP_BOND,109.297536,USD
2025-08-12,US_IG_CORP_BOND,109.435398,USD
2025-08-13,US_IG_CORP_BOND,109.520273,USD
2025-08-14,US_IG_CORP_BOND,110.510445,USD
2025-08-15,US_IG_CORP_BOND,109.970618,USD
2025-08-18,US_IG_CORP_BOND,110.026852,USD
2025-08-19,US_IG_CORP_BOND,110.856486,USD
2025-08-20,US_IG_CORP_BOND,110.670783,USD
2025-08-21,US_IG_CORP_BOND,111.461454,USD
2025-08-22,US_IG_CORP_BOND,111.388109,USD
2025-08-25,US_IG_CORP_BOND,110.950292,USD
2025-08-26,US_IG_CORP_BOND,110.32088,USD
2025-08-27,US_IG_CORP_BOND,110.517405,USD
2025-08-28,US_IG_CORP_BOND,110.91226,USD
2025-08-29,US_IG_CORP_BOND,111.698362,USD
2025-09-01,US_IG_CORP_BOND,111.878197,USD
2025-09-02,US_IG_CORP_BOND,112.260027,USD
2025-09-03,US_IG_CORP_BOND,112.13987,USD
2025-09-04,US_IG_CORP_BOND,111.658759,USD
2025-09-05,US_IG_CORP_BOND,111.233731,USD
2025-09-08,US_IG_CORP_BOND,112.070722,USD
2025-09-09,US_IG_CORP_BOND,112.473783,USD
2025-09-10,US_IG_CORP_BOND,112.686858,USD
2025-09-11,US_IG_CORP_BOND,111.958593,USD
2025-09-12,US_IG_CORP_BOND,112.329454,USD
2025-09-15,US_IG_CORP_BOND,111.979173,USD
2025-09-16,US_IG_CORP_BOND,112.025684,USD
2025-09-17,US_IG_CORP_BOND,112.153822,USD
2025-09-18,US_IG_CORP_BOND,112.013233,USD
2025-09-19,US_IG_CORP_BOND,112.049992,USD
2025-09-22,US_IG_CORP_BOND,112.554565,USD
2025-09-23,US_IG_CORP_BOND,112.202085,USD
2025-09-24,US_IG_CORP_BOND,112.538453,USD
2025-09-25,US_IG_CORP_BOND,112.000999,USD
2025-09-26,US_IG_CORP_BOND,111.515079,USD
2025-09-29,US_IG_CORP_BOND,112.063184,USD
2025-09-30,US_IG_CORP_BOND,112.120061,USD
2025-10-01,US_IG_CORP_BOND,111.771884,USD
2025-10-02,US_IG_CORP_BOND,111.8482,USD
2025-10-03,US_IG_CORP_BOND,111.48832,USD
2025-10-06,US_IG_CORP_BOND,111.349949,USD
2025-10-07,US_IG_CORP_BOND,112.236469,USD
2025-10-08,US_IG_CORP_BOND,112.762003,USD
2025-10-09,US_IG_CORP_BOND,112.841272,USD
2025-10-10,US_IG_CORP_BOND,112.404621,USD
2025-10-13,US_IG_CORP_BOND,111.931691,USD
2025-10-14,US_IG_CORP_BOND,111.888816,USD
2025-10-15,US_IG_CORP_BOND,112.744916,USD
2025-10-16,US_IG_CORP_BOND,112.267383,USD
2025-10-17,US_IG_CORP_BOND,112.231598,USD
2025-10-20,US_IG_CORP_BOND,112.857893,USD
2025-10-21,US_IG_CORP_BOND,112.692383,USD
2025-10-22,US_IG_CORP_BOND,112.137198,USD
2025-10-23,US_IG_CORP_BOND,112.218432,USD
2025-10-24,US_IG_CORP_BOND,111.323133,USD
2025-10-27,US_IG_CORP_BOND,110.302208,USD
2025-10-28,US_IG_CORP_BOND,110.311453,USD
2025-10-29,US_IG_CORP_BOND,110.386016,USD
2025-10-30,US_IG_CORP_BOND,110.868785,USD
2025-10-31,US_IG_CORP_BOND,110.412212,USD
2025-11-03,US_IG_CORP_BOND,110.501297,USD
2025-11-04,US_IG_CORP_BOND,109.268895,USD
2025-11-05,US_IG_CORP_BOND,109.146161,USD
2025-11-06,US_IG_CORP_BOND,109.048982,USD
2025-11-07,US_IG_CORP_BOND,108.689278,USD
2025-11-10,US_IG_CORP_BOND,108.005101,USD
2025-11-11,US_IG_CORP_BOND,108.545009,USD
2025-11-12,US_IG_CORP_BOND,108.198009,USD
2025-11-13,US_IG_CORP_BOND,108.56226,USD
2025-11-14,US_IG_CORP_BOND,109.316213,USD
2025-11-17,US_IG_CORP_BOND,110.648591,USD
2025-11-18,US_IG_CORP_BOND,111.218676,USD
2025-11-19,US_IG_CORP_BOND,112.369241,USD
2025-11-20,US_IG_CORP_BOND,111.667862,USD
2025-11-21,US_IG_CORP_BOND,111.575976,USD
2025-11-24,US_IG_CORP_BOND,111.871251,USD
2025-11-25,US_IG_CORP_BOND,112.309736,USD
2025-11-26,US_IG_CORP_BOND,111.989996,USD
2025-11-27,US_IG_CORP_BOND,111.44157,USD
2025-11-28,US_IG_CORP_BOND,111.843637,USD
2025-12-01,US_IG_CORP_BOND,112.700818,USD
2025-12-02,US_IG_CORP_BOND,112.182835,USD
2025-12-03,US_IG_CORP_BOND,111.947486,USD
2025-12-04,US_IG_CORP_BOND,112.504278,USD
2025-12-05,US_IG_CORP_BOND,113.231143,USD
2025-12-08,US_IG_CORP_BOND,113.944643,USD
2025-12-09,US_IG_CORP_BOND,113.840072,USD
2025-12-10,US_IG_CORP_BOND,115.021509,USD
2025-12-11,US_IG_CORP_BOND,114.968661,USD
2025-12-12,US_IG_CORP_BOND,114.67204,USD
2025-12-15,US_IG_CORP_BOND,114.295195,USD
2025-12-16,US_IG_CORP_BOND,114.072812,USD
2025-12-17,US_IG_CORP_BOND,114.543332,USD
2025-12-18,US_IG_CORP_BOND,115.351081,USD
2025-12-19,US_IG_CORP_BOND,115.35674,USD
2025-12-22,US_IG_CORP_BOND,116.477193,USD
2025-12-23,US_IG_CORP_BOND,116.784086,USD
2025-12-24,US_IG_CORP_BOND,116.174016,USD
2025-12-25,US_IG_CORP_BOND,116.766277,USD
2025-12-26,US_IG_CORP_BOND,116.713777,USD
2025-12-29,US_IG_CORP_BOND,117.253204,USD
2025-12-30,US_IG_CORP_BOND,118.007714,USD
2025-12-31,US_IG_CORP_BOND,118.347362,USD
2025-01-15,US_HIGH_YIELD_BOND,95.6,USD
2025-01-16,US_HIGH_YIELD_BOND,94.735497,USD
2025-01-17,US_HIGH_YIELD_BOND,95.48894,USD
2025-01-20,US_HIGH_YIELD_BOND,95.21789,USD
2025-01-21,US_HIGH_YIELD_BOND,95.559051,USD
2025-01-22,US_HIGH_YIELD_BOND,94.29558,USD
2025-01-23,US_HIGH_YIELD_BOND,94.278515,USD
2025-01-24,US_HIGH_YIELD_BOND,94.739826,USD
2025-01-27,US_HIGH_YIELD_BOND,94.286452,USD
2025-01-28,US_HIGH_YIELD_BOND,94.580896,USD
2025-01-29,US_HIGH_YIELD_BOND,93.917005,USD
2025-01-30,US_HIGH_YIELD_BOND,94.928383,USD
2025-01-31,US_HIGH_YIELD_BOND,94.931126,USD
2025-02-03,US_HIGH_YIELD_BOND,95.808295,USD
2025-02-04,US_HIGH_YIELD_BOND,95.446655,USD
2025-02-05,US_HIGH_YIELD_BOND,95.459439,USD
2025-02-06,US_HIGH_YIELD_BOND,95.385761,USD
2025-02-07,US_HIGH_YIELD_BOND,95.575434,USD
2025-02-10,US_HIGH_YIELD_BOND,95.891738,USD
2025-02-11,US_HIGH_YIELD_BOND,95.324133,USD
2025-02-12,US_HIGH_YIELD_BOND,96.051446,USD
2025-02-13,US_HIGH_YIELD_BOND,96.652439,USD
2025-02-14,US_HIGH_YIELD_BOND,96.44718,USD
2025-02-17,US_HIGH_YIELD_BOND,96.452688,USD
2025-02-18,US_HIGH_YIELD_BOND,97.139215,USD
2025-02-19,US_HIGH_YIELD_BOND,97.446069,USD
2025-02-20,US_HIGH_YIELD_BOND,97.457236,USD
2025-02-21,US_HIGH_YIELD_BOND,97.646916,USD
2025-02-24,US_HIGH_YIELD_BOND,97.347735,USD
2025-02-25,US_HIGH_YIELD_BOND,97.151025,USD
2025-02-26,US_HIGH_YIELD_BOND,96.482733,USD
2025-02-27,US_HIGH_YIELD_BOND,95.936753,USD
2025-02-28,US_HIGH_YIELD_BOND,95.717274,USD
2025-03-03,US_HIGH_YIELD_BOND,94.530729,USD
2025-03-04,US_HIGH_YIELD_BOND,94.05782,USD
2025-03-05,US_HIGH_YIELD_BOND,94.492368,USD
2025-03-06,US_HIGH_YIELD_BOND,94.16239,USD
2025-03-07,US_HIGH_YIELD_BOND,93.636453,USD
2025-03-10,US_HIGH_YIELD_BOND,94.260672,USD
2025-03-11,US_HIGH_YIELD_BOND,94.059678,USD
2025-03-12,US_HIGH_YIELD_BOND,92.800563,USD
2025-03-13,US_HIGH_YIELD_BOND,91.933387,USD
2025-03-14,US_HIGH_YIELD_BOND,92.020015,USD
2025-03-17,US_HIGH_YIELD_BOND,91.632046,USD
2025-03-18,US_HIGH_YIELD_BOND,92.243675,USD
2025-03-19,US_HIGH_YIELD_BOND,91.958114,USD
2025-03-20,US_HIGH_YIELD_BOND,92.251241,USD
2025-03-21,US_HIGH_YIELD_BOND,90.748857,USD
2025-03-24,US_HIGH_YIELD_BOND,90.530344,USD
2025-03-25,US_HIGH_YIELD_BOND,89.939192,USD
2025-03-26,US_HIGH_YIELD_BOND,90.75986,USD
2025-03-27,US_HIGH_YIELD_BOND,91.170663,USD
2025-03-28,US_HIGH_YIELD_BOND,91.19595,USD
2025-03-31,US_HIGH_YIELD_BOND,91.643976,USD
2025-04-01,US_HIGH_YIELD_BOND,91.286744,USD
2025-04-02,US_HIGH_YIELD_BOND,90.319513,USD
2025-04-03,US_HIGH_YIELD_BOND,90.159046,USD
2025-04-04,US_HIGH_YIELD_BOND,90.25398,USD
2025-04-07,US_HIGH_YIELD_BOND,90.462686,USD
2025-04-08,US_HIGH_YIELD_BOND,90.990598,USD
2025-04-09,US_HIGH_YIELD_BOND,90.926899,USD
2025-04-10,US_HIGH_YIELD_BOND,90.838948,USD
2025-04-11,US_HIGH_YIELD_BOND,89.948163,USD
2025-04-14,US_HIGH_YIELD_BOND,89.591518,USD
2025-04-15,US_HIGH_YIELD_BOND,88.638901,USD
2025-04-16,US_HIGH_YIELD_BOND,88.708965,USD
2025-04-17,US_HIGH_YIELD_BOND,89.082412,USD
2025-04-18,US_HIGH_YIELD_BOND,90.08184,USD
2025-04-21,US_HIGH_YIELD_BOND,90.716548,USD
2025-04-22,US_HIGH_YIELD_BOND,90.486049,USD
2025-04-23,US_HIGH_YIELD_BOND,90.345495,USD
2025-04-24,US_HIGH_YIELD_BOND,90.044535,USD
2025-04-25,US_HIGH_YIELD_BOND,91.022243,USD
2025-04-28,US_HIGH_YIELD_BOND,91.164289,USD
2025-04-29,US_HIGH_YIELD_BOND,91.48723,USD
2025-04-30,US_HIGH_YIELD_BOND,91.803555,USD
2025-05-01,US_HIGH_YIELD_BOND,92.342592,USD
2025-05-02,US_HIGH_YIELD_BOND,93.220935,USD
2025-05-05,US_HIGH_YIELD_BOND,93.848954,USD
2025-05-06,US_HIGH_YIELD_BOND,93.560705,USD
2025-05-07,US_HIGH_YIELD_BOND,92.55062,USD
2025-05-08,US_HIGH_YIELD_BOND,92.73556,USD
2025-05-09,US_HIGH_YIELD_BOND,92.870894,USD
2025-05-12,US_HIGH_YIELD_BOND,92.223265,USD
